;fcitx Version 0x03 Table file
KeyCode=abcdefghijklmnopqrstuvwxyz;',./
Length=4
Pinyin=@
PinyinLength=4
Prompt=&
ConstructPhrase=^
InvalidChar=;iuv
[Rule]
e2=p11+p12+p21+p22
e3=p11+p12+p21+p31
a4=p11+p21+p31+n11
[Data]
/ 、
imlb 凾
imlg 陨
imlg 隕
imlm 孺
imlm 隭
imlq 陕
imlt 巼
imm 函
imm 凾
imm 郿
imm 郼
imm; 孨
immb 阤
immt 芔
immt 茻
immx 艸
immz 孼
immz 孖
imn; 限
imnb 巹
imnc 隦
imnj 孻
imnx 阠
imo, 陀
imoj 阧
imon 孮
imon 院
imoo 焏
imoo 烝
imp 迅
impj 韗
impk 阸
impo 孞
impo 愻
impv 逊
impv 隨
impv 違
impv 遜
impv 迆
impv 辽
imqa 陲
imqa 阼
imqb 阣
imqg 隀
imqj 陎
imqm 陁
imqr 孜
imqr 敶
imqr 收
imqw 阩
imqw 陞
imqw 陹
imqx 阡
imri 韜
imri 隠
imri 隱
ims 孴
ims 陹
ims 旹
ims 阳
ims. 曼
ims/ 隰
imsg 韞
imsj 隄
imsk 陽
imsv 陧
imsz 疍
imt. 孫
imt; 阺
imtf 欪
imti 陊
imti 陱
imtk 陒
imtn 孢
imtn 隐
imto 際
imto 將
imtp 鹛
imtq 陶
imtw 陷
imtx 艸
imtx 陥
imty 隆
imty 降
imv 坠
imv 孓
imv 墬
imv 墮
imv 埅
imv 卪
imv 墏
imv 陞
imv 塦
imv 墜
imv 堕
imv. 阹
imva 陡
imvr 陵
imvr 陸
imvv 隢
imw. 隩
imw; 隉
imwn 隍
imwn 隗
imwn 陴
imwn 﨩
imwn 隝
imwn 韟
imwn 鶥
imwn 隖
imx 屮
imx 牀
imx 槳
imx 櫱
imx 檃
imx 櫽
imy, 陔
imy, 防
imy, 孩
imy. 疏
imyi 障
imyi 陪
imyi 隌
imyi 隮
imyi 隴
imyi 隡
imyi 辥
imyl 韕
imyt 阬
imyt 牅
imyt 裝
imz 丞
imz 亟
imz 孑
imz 孒
imz 子
imz 卫
imzl 牁
imzl 韋
imzl 阿
imzl 隔
imzs 隁
in 刁
in 
in, 劈
in, 勥
in,l 弨
in,x 弗
in,z 嬖
in,z 妀
in,z 婱
in. 弘
in. 叏
in. 叞
in. 建
in.e 闋
in.g 強
in.j 弪
in.k 閞
in/o 闗
in/p 關
in/u 繴
in;. 甓
in;/ 弳
in;; 弡
in;c 艮
in;d 閕
in;t 既
in;t 屁
in;v 屋
ina 卐
ina. 敯
inah 屝
inb 巳
inb 已
inb 己
inb 弓
inbf 彟
inbf 彠
inc 閁
inc 尸
incd 閯
incq 闊
ind 臀
ind 閒
ind 臂
indd 弸
ine. 弧
inea 屐
inea 屜
inea 屧
ined 履
ined 屩
inef 屦
inej 斸
inej 哪
inel 那
inel 呐
inel 讷
ines 屣
ines 屨
inf 閄
inf 閃
inf; 閥
infc 屑
infc 弰
inff 閦
inff 
infh 鐾
infj 弣
infk 录
infp 饏
infp 閝
infr 闣
infr 闛
infy 閵
infz 閤
infz 闟
inga 闓
ingf 费
ingh 彃
ingh 費
ingh 彚
ingh 睯
ingh 覸
ingh 覵
ingh 賮
ingh 彏
ingh 覠
ingh 屢
ingh 闝
ingh 閴
ingh 闃
ingh 覗
ingh 闅
ingh 屓
ingh 屭
ingh 閘
ingj 鼊
ingj 畫
ingj 闠
ingj 閩
ingj 蝨
ingj 屇
ingj 螱
ingj 蟁
ingj 闦
ingj 届
ingr 閖
ingr 臋
ingr 屃
ingr 尿
ings 彋
ings 闤
ings 盡
ings 盝
ings 盄
ings 屬
ingx 帚
ingx 閫
ingx 幦
ingx 帬
ingx 閊
inh. 层
inha 璧
inha 瓕
inha 閏
inha 閠
inhr 闚
inhw 開
inhx 閈
inhx 畵
inhx 弙
inhz 聿
inhz 閆
ini; 闕
inif 焛
inig 層
inig 弹
inih 羼
inih 亽
inih 関
inih 闂
inih 羣
inih 群
inih 屏
inij 糪
inij 粥
inij 屎
inil 閲
inir 熨
inir 灵
iniu 妞
iniz 彅
inj 肀
inj 丮
inj 閅
inj, 弻
inj, 閪
inj. 闌
inj; 屆
inj; 閸
inja 屉
inja 巽
inja 弭
inja 彉
inja 閧
inja 闀
inja 弽
inja 聞
inja 屟
inja 展
injb 戼
injb 帇
injc 肃
injc 閉
injc 肅
injg 闐
injg 聼
injh 闖
injh 張
injk 屠
injk 闍
injl 居
injm 屚
injm 闄
injm 闉
injn 疆
injn 閳
injn 畵
injn 彊
injn 弬
injn 弫
injv 尉
injv 隶
injv 閇
injv 粛
injv 屗
injv 尋
injv 导
injv 寻
injx 門
injz 
ink 尹
ink. 閎
ink. 屍
inkg 弼
inkg 頵
inkh 屒
inkl 礕
inks 衋
inku 彌
inku 閹
inkv 巺
inkx 彛
inkx 彞
inkx 异
inl 問
inl 司
inl 君
inla 躄
inld 弲
inlg 屌
inlg 强
inll 闆
inll 闡
inll 彈
inll 閭
inlq 閛
inlr 咫
inm 郡
inm 鄪
inm 弔
inm 邔
inm 鄩
inm 那
inm 即
inm; 孱
inm; 弝
inmb 弛
inmg 弢
inmg 屈
inmk 屫
inmz 屙
inmz 孹
inmz 屘
inmz 孠
inmz 闈
inn. 叚
inn. 弱
innb 弜
innb 民
innc 闢
innj 闁
innj 彇
inns 闞
innx 戼
ino 尽
ino, 屄
inoj 閗
inon 屪
inoo 焄
inow 弾
inph 閬
inpi 閟
inpk 闙
inpo 憨
inpo 愍
inpo 悶
inpo 憵
inpo 忌
inpo 慰
inpo 恳
inpv 迅
inpv 避
inpv 遐
inpv 逯
inpv 遅
inpv 遟
inpv 遲
inpv 迡
inpv 迉
inpv 選
inpv 退
inpv 迟
inpv 逮
inq. 张
inq; 閐
inq; 尾
inqa 閮
inqj 犟
inqj 擘
inqj 犚
inqj 犀
inqk 屛
inqk 矤
inqr 敃
inqr 攺
inqr 改
inqr 敢
inr 夬
inr 巺
inr 尺
inri 閿
inrl 閱
ins 刜
ins 劃
ins 昬
ins 間
ins 刔
ins 暋
ins 刡
ins 書
ins 剭
ins 劚
ins 剧
ins 刷
ins 剥
ins. 闒
inss 閶
insy 閺
insz 暨
insz 晝
insz 昼
int 尻
int 丂
int 凥
int 尼
int. 殿
int; 弤
int; 閽
intd 弥
intf 弞
intf 歗
intg 鱀
intl 局
intm 艴
intn 
intp 鸤
intp 鹔
intp 
intv 夛
intv 閣
intw 闏
intw 閻
inv 壁
inv 堲
inv 壂
inv 塈
inv 垦
inv. 闔
invi 闥
invk 女
invk 钕
invl 闧
invl 衄
invl 恧
invv 閨
inw; 閰
inwm 衋
inwn 属
inwn 鳵
inwn 鵖
inwn 鵋
inwn 鶋
inwn 鴂
inwn 鶌
inwn 鵘
inwn 鴖
inwn 闑
inwn 鷿
inwn 鸊
inwn 闎
inwn 鶸
inwn 鳲
inwn 鷫
inwn 鷵
inwn 鷳
inwn 鷴
inwn 鷼
inx 檗
inx 杘
inx 閑
inx 屟
inx 卂
inx 引
iny, 閍
iny, 閼
iny, 閡
iny/ 弦
inyg 閙
inyh 譬
inyh 謽
inyh 誾
inyi 辟
inyi 闇
inyi 屖
inyi 閚
inyl 弴
inyl 弶
inyq 彍
inyr 閔
inyt 襞
inyt 閌
inyt 裠
inyt 褽
inz 彐
inz 彑
inz 弖
inz 閂
inzl 鬻
inzl 闘
inzl 彁
inzl 彄
inzl 閜
inzl 閾
io 〇
io, 忉
io, 労
io, 忇
io, 穷
io,, 恊
io,, 愶
io,; 怓
io,g 怶
io,l 怊
io,z 安
io. 叜
io.. 慘
io.. 惙
io.. 窡
io.; 寥
io.; 翝
io.; 憀
io.; 慴
io.; 翧
io.e 憕
io.g 悀
io.g 愑
io.h 怿
io.i 宻
io.k 惨
io.l 怡
io.m 憰
io.m 忬
io.q 恈
io.r 悛
io.u 慅
io.v 怪
io/ 寋
io/, 惱
io/a 慣
io/a 實
io/a 惯
io/m 窼
io/p 窈
io/p 怮
io/z 骞
io;, 怴
io;, 窃
io;; 怇
io;; 恞
io;a 惭
io;d 穿
io;g 窀
io;g 忳
io;h 悽
io;h 寁
io;r 戭
io;r 戦
io;t 憯
io;t 悂
io;v 窒
io;v 恎
io;v 室
ioa, 懅
ioa, 憈
ioag 寊
ioah 悱
ioah 寷
ioaj 寂
ioak 懻
ioal 怗
ioas 悼
ioas 窧
iob 宀
iob 乧
iob 穵
iob 忆
iobg 懵
iobg 寛
iobg 寬
iobg 懜
iobg 懱
iobg 愥
iobg 宽
iobl 懽
iobp 懞
iobq 懂
iobs 寞
iobs 愺
iobs 慔
iobt 憽
ioby 恾
ioby 慌
ioch 窏
iocn 寖
iocv 窪
ioe. 窳
ioe. 窊
ioe. 寙
ioeb 鼡
ioec 彮
ioej 忻
ioej 惞
ioej 懫
iof/ 怆
iofc 宵
iofc 悄
iofd 窱
ioff 懺
iofh 惍
iofh 恮
iofh 悇
iofj 惀
iofj 懀
iofk 宿
iofn 寑
iofp 愴
iofp 惗
iofp 忴
iofp 怜
iofq 恍
iofq 宱
iofr 憆
iofr 戃
iofw 惝
iofw 忦
iofx 恘
iofy 惟
iofy 憔
iofy 寉
iofy 寯
iofy 懏
iofy 愯
iofz 愉
iofz 窬
iofz 憸
iofz 恰
iog. 愲
iog; 官
ioga 惴
ioga 愷
ioga 寗
iogf 恻
iogf 慍
iogf 赛
iogg 恺
iogg 寯
iogh 窠
iogh 甯
iogh 悝
iogh 寳
iogh 寶
iogh 賓
iogh 惻
iogh 巣
iogh 賨
iogh 単
iogh 惈
iogh 怚
iogh 寠
iogh 窶
iogh 懼
iogh 覚
iogh 戄
iogh 寛
iogh 慺
iogh 悓
iogh 賽
iogh 覾
iogh 窅
iogh 竃
iogh 审
iogh 宜
iogh 寓
iogh 惧
iogi 惘
iogj 窜
iogj 忡
iogj 愦
iogj 憒
iogj 畄
iogj 憹
iogj 愢
iogj 憴
iogj 愄
iogj 蛍
iogj 怞
iogj 竈
iogj 蜜
iogj 宙
iogk 怏
iogl 恛
iogm 窩
iogr 泶
iogs 愣
iogs 寰
iogs 懁
iogs 寍
iogs 寜
iogs 懌
iogt 怬
iogt 觉
iogx 悃
iogx 崈
iogx 慛
iogx 宻
iogx 峃
iogx 密
iogx 帘
iogy 宐
iogz 恫
iogz 慖
ioh. 恸
ioh. 忶
ioha 愫
ioha 慠
ioha 寚
ioha 寳
ioha 寶
ioha 恜
ioha 寈
ioha 忹
ioha 憲
ioha 情
ioha 宝
iohd 怽
iohd 宗
iohi 惬
iohj 懳
iohj 恇
iohj 窫
iohj 害
iohk 実
iohr 窥
iohr 窺
iohr 愜
iohr 悿
iohs 寋
ioht 寇
ioht 怃
ioht 宼
ioht 窛
ioht 忨
ioht 完
iohw 悈
iohw 宑
iohw 穽
iohx 忓
iohx 穻
iohx 宇
iohx 举
ioi; 慊
ioif 憦
ioif 惔
ioig 憎
ioig 惮
ioih 怑
ioih 慻
ioih 恲
ioih 惓
ioih 懩
ioih 窯
ioij 窭
ioij 窲
ioij 憐
ioij 宩
ioil 悦
ioin 悌
ioir 灾
ioj 忊
ioj 寕
ioj 寧
ioj 宁
ioj 斗
ioj, 怲
ioj, 窉
ioj, 恓
ioj. 窦
ioj. 忮
ioj. 恆
ioj; 懤
ioja 慑
ioja 黉
ioja 鞌
ioja 愖
ioja 惵
ioja 愅
ioja 慬
ioja 窷
ioja 慲
ioja 懄
ioja 懾
ioja 怈
ioja 惜
iojb 憤
iojb 愤
iojf 懎
iojg 慎
iojg 窴
iojg 寘
iojh 窍
iojh 悵
iojh 窾
iojh 騫
iojj 怔
iojj 懴
iojj 竀
iojj 竇
iojj 愩
iojk 恅
iojk 愭
iojk 宯
iojk 窙
iojk 定
iojl 怙
iojl 宧
iojm 慄
iojm 慓
iojm 憟
iojm 憛
iojn 寅
iojn 宦
iojn 悚
iojn 愽
iojn 悑
iojn 慚
iojn 慒
iojn 寭
iojn 憓
iojn 懢
iojn 懶
iojn 慩
iojn 慳
iojn 慱
iojn 懒
iojn 悟
iojp 悖
iojp 懥
iojr 寨
iojr 怵
iojv 忖
iojv 守
iojz 懛
iojz 憉
iojz 憘
iojz 恄
iojz 空
iok, 宠
iok, 家
iok. 憱
iok. 宏
iok. 忧
iok/ 宬
iok/ 窚
ioka 慽
iokd 宥
iokf 怌
iokf 怀
iokg 寡
iokg 顮
iokg 顁
iokg 額
iokg 頞
iokg 愐
iokg 寕
iokg 愞
iokg 懮
iokg 额
iokg 怖
iokh 宸
ioki 恢
ioki 慡
iokj 惰
iokk 恹
iokl 宕
ioko 寮
ioko 宊
ioko 憭
ioko 竂
ioko 獣
ioko 忲
ioko 突
iokp 怄
ioks 懨
iokv 悏
iokv 忕
iokv 头
iokx 恠
ioky 恗
ioky 寄
iokz 憾
iola 蹇
iolc 宮
iold 悁
iolg 愪
iolg 窝
iolh 悜
iolh 悮
iolk 宺
ioll 愕
ioll 懆
ioll 憚
ioll 営
ioll 宫
iolm 懦
iolm 悒
ioln 悞
iolq 怦
iolr 怾
iolt 怳
iolx 宲
iomb 忚
iomg 窋
iomh 忸
iomk 寐
iomk 寤
iomk 賔
iomk 寎
iomk 憜
iomk 寣
iomk 寢
iomk 窹
iomk 寱
iomt 窿
iomz 愇
iomz 字
iomz 学
ion, 怫
ion. 惤
ion. 愵
ion/ 宖
ion; 慨
ion; 恨
ionb 穹
ionb 忋
ionb 弿
ionb 宆
ione 怩
ionh 憳
ionj 憫
ionj 憪
ionk 窘
ionk 丩
ionk 宭
ionn 惽
ionn 怋
ionr 快
ions 厳
iont 窟
ioo 灬
ioo 寒
ioo, 惋
ioo, 悾
ioo, 愘
ioo, 愹
ioo. 懧
iooe 悩
iook 实
ioom 悺
ioon 悰
ioon 愃
iop, 怺
iop; 恽
ioph 悢
iopi 宓
iopi 怭
iopj 惲
iopk 惼
iopk 悷
iopo 窓
iopo 窻
iopo 悹
iopo 愙
iopo 寍
iopo 寜
iopo 憲
iopo 惌
iopo 甯
iops 慏
iopt 忱
iopv 邃
iopv 逭
iopv 迱
ioq. 怅
ioq/ 悔
ioq; 忾
ioq; 竁
ioq; 愾
ioq; 宒
ioqa 窖
ioqa 怍
ioqa 喾
ioqa 悎
ioqa 慥
ioqa 窄
ioqa 宪
ioqb 忔
ioqb 宅
ioqc 兴
ioqd 悸
ioqd 愀
ioqd 悧
ioqg 慟
ioqi 憡
ioqj 窑
ioqj 忤
ioqj 搴
ioqj 寚
ioqj 挙
ioqj 窂
ioqj 憮
ioqj 性
ioqj 牢
ioqk 怢
ioqr 憍
ioqr 敩
ioqr 宎
ioqr 穾
ioqs 愎
ioqs 慯
ioqx 恬
ioqx 忏
ior 穴
ior. 忪
ior. 窆
ior. 窓
ior. 梥
ior. 慃
ior. 恱
ior; 窕
ior; 恌
ior; 宨
iorf 豁
iorf 容
iori 懓
iori 寀
iori 慆
iori 寪
iori 慀
iori 愋
iori 愮
iori 窰
iori 懚
iork 恡
iork 悕
iorl 悅
iorm 忷
iorm 惾
iorq 憣
iorq 竊
iorq 宷
iorq 審
iorq 窸
iors 恂
ios 剜
ios 割
ios, 宴
ios. 悭
ios; 窤
ios; 惃
iosf 愰
iosg 愠
iosg 慢
iosh 悍
iosj 懪
iosj 寔
iosj 惿
iosk 愓
iosq 惺
iost 惕
iost 愒
iosy 憬
iosz 怛
iot 宄
iot 宂
iot 它
iot 究
iot; 怟
iot; 惛
iot; 忯
iote 惚
iote 愡
iotf 忺
iotg 鲎
iotg 寏
iotg 愌
iotg 悗
iotg 愼
iotg 寃
ioth 鼡
ioti 恀
iotj 忰
iotk 憺
iotk 恑
iotl 怐
iotm 
iotn 窇
iotn 怉
iotn 
ioto 察
ioto 憏
iotp 宛
iotp 窎
iotp 懰
iotp 鸴
iotp 惌
iotp 鹓
iotq 懝
iotq 窽
iotq 寲
iotr 恟
iots 恂
iots 惸
iots 恉
iott 懈
iott 窌
iotv 恪
iotv 惆
iotv 穸
iotv 忛
iotv 忣
iotv 客
iotw 窞
iotw 惂
iou. 悯
iov 墯
iov 塞
iov. 怯
iovg 竃
iovg 竈
iovi 悻
iovj 恃
iovv 窐
iovv 憢
iovw 懗
iow, 窻
iow, 憁
iow, 窗
iow. 懊
iow; 竄
iow; 寫
iowb 単
iowb 恦
iowh 懙
iowj 宾
iowm 恤
iown 愧
iown 惶
iown 窵
iown 鵍
iown 憿
iown 鵼
iown 鸋
iown 竅
iown 窮
iown 竆
iown 鶟
iown 鶷
iown 鶱
iown 鴳
iown 鴬
iown 鴧
iown 鴪
iown 鵷
iown 鶎
iown 怕
iox 忄
iox 栄
iox 穼
iox 梥
iox 案
iox 宋
ioxx 憷
ioxx 惏
ioy/ 慉
ioy/ 怰
ioyb 忙
ioyc 戂
ioyc 懡
ioyf 悴
ioyf 忭
ioyf 窣
ioyg 寝
ioyg 懔
ioyg 懐
ioyg 懷
ioyg 懍
ioyg 憻
ioyh 謇
ioyh 誉
ioyi 憧
ioyi 窨
ioyi 寵
ioyi 竉
ioyi 懠
ioyi 寴
ioyi 憶
ioyi 愔
ioyi 慞
ioyi 宰
ioyj 宔
ioyl 憱
ioyl 惇
ioyl 憞
ioyl 悙
ioyl 懹
ioyl 惊
ioyq 懭
ioyr 恼
ioyr 愱
ioyr 悋
ioyr 宍
ioyr 忟
ioyr 恔
ioyr 窔
ioyt 慷
ioyt 慵
ioyt 褰
ioyt 忼
ioyw 惦
iozl 愊
iozl 寷
iozl 慪
iozl 窢
iozl 惐
iozl 富
iozs 恒
iozs 愝
iozs 宣
ip 讠
ip 冖
ip 冘
ip 
ip, 勆
ip, 礽
ip, 初
ip,. 袯
ip,g 皲
ip,g 诐
ip,g 皸
ip,g 被
ip,l 诏
ip,l 袑
ip,l 祒
ip,v 讱
ip,v 永
ip,z 袽
ip.. 裰
ip.. 褬
ip.. 襂
ip.; 翩
ip.; 谬
ip.; 褶
ip.; 诩
ip.; 祤
ip.; 扇
ip.d 褦
ip.e 襏
ip.g 诵
ip.h 译
ip.l 诒
ip.m 谲
ip.q 诶
ip.v 衩
ip/j 祿
ip/k 褖
ip/k 禒
ip/p 禨
ip/p 袎
ip/u 綮
ip/u 繠
ip/z 祃
ip;. 甂
ip;. 瓭
ip;; 讵
ip;d 讶
ip;h 褄
ip;j 裢
ip;j 军
ip;r 啔
ip;t 谐
ip;t 谮
ip;v 祬
ip;z 写
ipa, 谑
ipa, 裭
ipaa 祉
ipaa 褃
ipag 祯
ipag 禎
ipah 扉
ipah 诽
ipah 裶
ipah 裃
ipak 褙
ipak 禙
ipal 扂
ipal 袩
ipal 怕
ipal 帕
ipan 潘
ipan 攀
ipan 番
ipan 扳
ipaz 让
ipb 戹
ipb 礼
ipbf 褡
ipbg 襺
ipbg 襪
ipbk 诺
ipbn 襽
ipbs 谟
ipbs 冪
ipbv 襼
ipby 谎
ipd 朗
ipd 肎
ipd 肩
ipdv 衤
ipea 褫
ipea 禠
ipea 裄
ipec 衫
ipej 祈
ipej 
ipej 诉
ipes 褷
ipez 诟
ipf 讣
ipf 礻
ipf 补
ipf 认
ipfc 诮
ipfe 袗
ipfe 诊
ipff 谶
ipff 襳
ipfh 诠
ipfj 祔
ipfj 袝
ipfj 禬
ipfj 襘
ipfk 袱
ipfl 褓
ipfl 裣
ipfp 衿
ipfp 谂
ipfp 袊
ipfq 袵
ipfr 谠
ipfr 襠
ipfs 襥
ipft 讹
ipft 论
ipft 裆
ipfw 衸
ipfw 祄
ipfy 谯
ipfy 襍
ipfy 谁
ipfy 雇
ipfz 谕
ipfz 袷
ipfz 襝
ipfz 祫
ipfz 褕
ipfz 禴
ipga 褍
ipga 袡
ipgh 诅
ipgh 襅
ipgh 祼
ipgh 袓
ipgh 裡
ipgh 褸
ipgh 鼏
ipgh 覕
ipgh 覭
ipgh 衻
ipgh 視
ipgh 禑
ipgh 冝
ipgh 神
ipgh 课
ipgh 祖
ipgh 裸
ipgj 谴
ipgj 谡
ipgj 祻
ipgj 禝
ipgj 禮
ipgj 鼆
ipgj 禯
ipgj 襛
ipgj 禗
ipgj 禩
ipgj 祌
ipgj 衶
ipgj 
ipgj 
ipgj 扁
ipgj 谓
ipgj 袖
ipgk 裀
ipgl 扃
ipgl 诇
ipgm 禍
ipgr 衲
ipgr 讷
ipgr 沊
ipgs 襬
ipgs 襡
ipgs 禤
ipgs 襗
ipgt 视
ipgx 讪
ipgx 帍
ipgx 冚
ipgx 祵
ipgx 裍
ipha 裱
ipha 襀
ipha 请
ipha 试
iphb 良
iphd 袜
iphd 祙
iphj 诔
iphj 诓
iphj 禊
iphj 褉
iphk 祷
iphk 诪
iphm 讳
iphm 袆
iphm 祎
iphr 祆
iphr 衭
iphs 褠
ipht 冦
ipht 冡
ipht 冠
iphw 诫
iphw 祴
iphw 裓
iphw 讲
iphx 讦
iphx 衦
iphx 衧
iphx 罕
ipi; 谦
ipi; 禌
ipif 裧
ipif 焈
ipif 扊
ipig 禅
ipig 襒
ipih 详
ipih 袢
ipih 禚
ipih 褨
ipih 裷
ipih 祥
ipij 褛
ipij 禷
ipij 冞
ipij 禉
ipij 皮
ipij 谱
ipij 谜
ipik 谥
ipik 禭
ipik 襚
ipil 祱
ipil 裞
ipil 说
ipin 祶
ipir 谈
ipiv 必
ipiv 议
ipiz 谫
ipj 计
ipj 订
ipj. 谏
ipj. 襹
ipj. 衼
ipj. 读
ipj; 禱
ipja 谨
ipja 祺
ipja 谍
ipja 谌
ipja 诹
ipja 諶
ipja 褋
ipja 冣
ipja 襔
ipja 禖
ipja 褀
ipja 禥
ipja 袣
ipja 襵
ipja 
ipja 谋
ipjf 诬
ipjg 谳
ipjg 禛
ipjg 禃
ipjh 禡
ipjh 騗
ipjj 襶
ipjj 襩
ipjj 证
ipjk 褚
ipjk 禇
ipjk 诸
ipjl 祜
ipjl 诂
ipjm 谭
ipjm 褾
ipjm 禫
ipjm 襋
ipjm 裲
ipjm 褼
ipjm 禋
ipjn 補
ipjn 褿
ipjn 禣
ipjn 軍
ipjn 襰
ipjn 襤
ipjn 褳
ipjn 语
ipjv 讨
ipjv 衬
ipjz 禧
ipjz 诘
ipjz 讧
ipjz 祮
ipjz 袺
ipjz 襭
ipk 户
ipk, 冢
ipk, 诼
ipk, 冡
ipk. 祓
ipk. 袚
ipk/ 诚
ipkb 禲
ipkg 袻
ipkg 顧
ipkg 袸
ipkg 顅
ipkg 顐
ipkh 褥
ipkh 祳
ipkh 裖
ipki 诙
ipkj 袏
ipkl 祏
ipkl 袥
ipkl 祐
ipko 戾
ipkp 讴
ipks 袹
ipku 禰
ipku 裺
ipku 襧
ipku 幂
ipkv 裌
ipkv 戻
ipky 袴
ipky 裿
ipky 襫
ipl 啓
ipl 啔
ipl 吢
ipl 启
ipld 裐
iplg 祸
iplh 裎
iplh 祦
iplh 误
ipll 谔
ipll 襙
ipll 禪
ipll 襌
iplm 扈
iplm 襦
iplm 郒
iplq 评
iplr 识
iplt 祝
ipm 祁
ipm 郓
ipm 邲
ipm 郎
ipm 郞
ipm 鄍
ipm 邥
ipm 鄆
ipm 郎
ipmb 祂
ipmb 衪
ipmg 诎
ipmg 袦
ipmk 谞
ipmz 褘
ipmz 禕
ipn/ 襈
ipn; 褪
ipn; 裉
ipnb 祀
ipnb 襁
ipnb 戺
ipnb 记
ipnh 肇
ipnh 襑
ipnh 肁
ipnh 肈
ipnj 禄
ipnj 襇
ipnj 襉
ipnj 襴
ipnk 裙
ipnl 祠
ipnl 祲
ipnl 词
ipnq 裾
ipnr 诀
ipnr 袂
ipnz 讯
ipo 心
ipo 颇
ipo 坡
ipo 朴
ipo 泊
ipo 泼
ipo 泺
ipo 陂
ipo 钋
ipo 攴
ipo, 诧
ipo, 褣
ipo, 袉
ipo, 袕
ipoj 戽
ipom 谉
ipom 谊
ipow 褝
ipp; 诨
ipp; 裈
ippi 谧
ippi 袐
ippi 祕
ippj 禈
ippj 褌
ippk 褊
ippk 谝
ippo 惢
ippt 衴
ippv 遍
ippv 運
ipq/ 诲
ipqa 诈
ipqa 祚
ipqa 诰
ipqa 衽
ipqa 诜
ipqa 祰
ipqa 禶
ipqa 襸
ipqa 祍
ipqb 讫
ipqb 讬
ipqd 诿
ipqd 袮
ipqd 诱
ipqg 褈
ipqj 诛
ipqj 袾
ipqj 祩
ipqj 许
ipqk 祑
ipqk 袟
ipqm 袘
ipqr 袄
ipqr 啓
ipqr 啟
ipqr 祅
ipqs 複
ipqt 祣
ipqx 话
ipr, 衯
ipr. 讼
ipr. 衳
ipr; 祧
iprf 裕
ipri 谣
ipri 谖
ipri 禐
ipri 褑
iprm 讻
iprq 襎
iprx 罙
ips 昶
ips 剆
ips 晵
ips 衵
ips. 褟
ips. 禢
ips; 裩
ipsg 谩
ipsg 褞
ipsi 襆
ipsi 襨
ipsj 襮
ipsj 襊
ipsj 褆
ipsj 禔
ipsj 禵
ipsk 幂
ipsk 禓
ipsq 褴
ipss 裮
ipst 谒
ipst 褐
ipst 裼
ipsy 冥
ipsz 袒
ipt 冗
ipt 冟
ipt 冘
ipt 
ipt 讥
ipt. 祋
ipt. 设
ipt; 祗
ipt; 诋
ipt; 袛
ipt; 祇
ipt; 衹
iptc 农
iptd 祢
iptf 欴
iptg 谗
iptg 襐
iptg 冤
ipti 袳
ipti 扅
iptk 诡
iptk 谵
iptk 襜
iptk 祪
iptl 袧
iptl 袇
iptn 袍
iptn 诌
iptn 诤
iptp 鸩
iptp 鹤
iptq 诳
iptq 祹
iptq 裪
iptr 讽
ipts 诣
ipts 询
iptv 袼
iptv 裯
iptv 禂
iptv 衱
iptv 礿
iptv 调
iptw 谄
ipty 袶
ipty 袀
ipty 袇
ipu 铺
ipu 扑
ipu 仆
ipu 噗
ipub 裥
ipuj 蒲
ipuj 葡
ipuj 濮
ipuj 璞
ipuj 脯
ipuj 菩
ipuj 莆
ipuj 匍
ipuj 镤
ipuk 普
ipuk 浦
ipuk 谱
ipuk 朴
ipuk 圃
ipuk 埔
ipuk 溥
ipuk 蹼
ipuk 镨
ipuk 氆
ipul 暴
ipul 堡
ipul 曝
ipul 瀑
ipun 谰
ipun 襕
ipv 辶
ipv 塱
ipv 之
ipv 社
ipv. 祛
ipv. 袪
ipvj 诗
ipvl 褤
ipvr 祾
ipvr 裬
ipvr 褹
ipvv 褂
ipvv 诖
ipvv 袿
ipvv 襓
ipw. 襖
ipw; 诞
ipw; 谀
ipw; 冩
ipw; 裫
ipwb 扄
ipwh 襷
ipwm 裇
ipwn 裨
ipwn 禆
ipwn 襣
ipwn 鶴
ipwn 鳸
ipwn 鵳
ipwn 鶤
ipwn 鴓
ipwn 袙
ipwn 鶣
ipwn 裑
ipwn 冟
ipwn 鴆
ipwn 谢
ipwv 隺
ipwx 训
ipx 棨
ipx 橤
ipx 罙
ipxr 襻
ipxx 襟
ipxx 冧
ipy, 祊
ipy, 该
ipy, 房
ipy, 访
ipy. 裗
ipy/ 袨
ipyf 谇
ipyf 祽
ipyg 襢
ipyi 谪
ipyi 谙
ipyi 谛
ipyi 谚
ipyi 襯
ipyi 禘
ipyi 襱
ipyi 褅
ipyi 谤
ipyl 谆
ipyl 禳
ipyl 禞
ipyl 谅
ipyq 褯
ipyq 褲
ipyq 裤
ipyr 冥
ipyr 褵
ipyt 谘
ipyt 禟
ipyt 扆
ipzl 诃
ipzl 冨
ipzl 褔
ipzl 袔
ipzl 裋
ipzl 福
ipzs 褗
iq 
iq 
iq 
iq 
iq, 氖
iq, 動
iq, 勂
iq, 牞
iq, 勪
iq, 竻
iq, 剓
iq, 勄
iq, 勧
iq, 勳
iq, 劮
iq, 劧
iq, 秀
iq,; 笯
iq,g 秛
iq,l 笳
iq,l 笤
iq,p 笾
iq,v 牣
iq,z 媝
iq,z 筎
iq,z 委
iq. 长
